execution_id,campaign_id,hardware_epoch,campaign_run_id,result_id,placement,replica,case_id,pair_id,workload_id,workload_family,implementation_id,simulator_name,simulator_version,adapter,mode,batch_enabled,batch_size_effective,shots_per_call,cpu_model,instance_type,image_id,boot_id,repetition,sequence_index,started_at,duration_seconds,api_calls,attempted_shots,accepted_shots,discarded_shots,logical_errors,throughput_attempted_shots_per_second
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,distillation-color-code-85q-p5e-2--symft-single,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,2,12,2026-08-24T19:54:21.992025Z,30.000008354258625,3027011,3027011,241045,2785966,140054,100900.33856841587
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,distillation-color-code-85q-p5e-2--symft-single,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,3,13,2026-08-24T19:54:57.337617Z,30.000002378757927,3020157,3020157,241228,2778929,139489,100671.8920175313
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,distillation-color-code-85q-p5e-2--symft-single,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,4,14,2026-08-24T19:55:32.813446Z,30.000007173523045,3021787,3021787,241438,2780349,139675,100726.20924794055
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,surface-code-d7-r7-p1e-3--symft-single,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,0,15,2026-08-24T19:56:08.440425Z,30.00000113066153,1029732,1029732,90570,939162,0,34324.398706357424
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,surface-code-d7-r7-p1e-3--symft-single,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,1,16,2026-08-24T19:56:40.229257Z,30.000002163166755,1029080,1029080,90801,938279,0,34302.664193253906
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,surface-code-d7-r7-p1e-3--symft-single,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,2,17,2026-08-24T19:57:12.049273Z,30.00000736824768,1029355,1029355,90881,938474,0,34311.824906065856
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,surface-code-d7-r7-p1e-3--symft-single,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,3,18,2026-08-24T19:57:43.838214Z,30.00000665718062,1027984,1027984,90259,937725,0,34266.12572947373
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,surface-code-d7-r7-p1e-3--symft-single,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,4,19,2026-08-24T19:58:15.665650Z,30.000025154749437,1029502,1029502,90587,938915,0,34316.704559063175
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,0,20,2026-08-24T19:58:47.575641Z,30.000000016911144,5820618,5820618,5670477,150141,0,194020.59989062964
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,1,21,2026-08-24T19:59:27.673267Z,30.00000224620635,5834034,5834034,5684426,149608,0,194467.7854395075
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,2,22,2026-08-24T20:00:07.826128Z,30.000004737697964,5723227,5723227,5576401,146826,0,190774.2032056482
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,3,23,2026-08-24T20:00:47.774911Z,30.000000965417712,5858028,5858028,5708077,149951,0,195267.59371617355
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,4,24,2026-08-24T20:01:27.916550Z,30.000001602925295,5862577,5862577,5712340,150237,0,195419.2228919195
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,0,25,2026-08-24T20:02:08.065148Z,30.000004406909284,4210243,4210243,1571663,2638580,0,140341.41271760417
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,1,26,2026-08-24T20:02:45.380261Z,30.000004436024483,4233460,4233460,1580581,2652879,0,141115.3124669673
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,2,27,2026-08-24T20:03:22.869182Z,30.000001661135684,4227969,4227969,1576951,2651018,0,140932.29219641135
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,3,28,2026-08-24T20:04:00.144930Z,30.00000611041969,4228776,4228776,1579390,2649386,0,140959.17128934347
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,4,29,2026-08-24T20:04:37.661619Z,30.00000192997277,4236027,4236027,1580639,2655388,0,141200.8909162042
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,0,30,2026-08-24T20:05:15.032820Z,30.000019414157123,877212,877212,814717,62495,0,29240.38107742158
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,1,31,2026-08-24T20:05:46.575173Z,30.000017837103314,877098,877098,814726,62372,0,29236.582616801843
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,2,32,2026-08-24T20:06:18.127040Z,30.000025925181035,876550,876550,814205,62345,0,29218.30808366911
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,3,33,2026-08-24T20:06:49.663713Z,30.000021558838398,877970,877970,815697,62273,0,29265.645635555837
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,4,34,2026-08-24T20:07:21.218939Z,30.00001985681274,877486,877486,815032,62454,0,29249.51397326261
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,0,35,2026-08-24T20:07:53.111216Z,30.001817862996177,1945,1945,10,1935,0,64.82940496745485
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,1,36,2026-08-24T20:08:23.122359Z,30.000464410003133,1962,1962,13,1949,0,65.39898760186543
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,2,37,2026-08-24T20:08:53.132274Z,30.001550561004024,1921,1921,18,1903,0,64.03002391806086
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,3,38,2026-08-24T20:09:23.143917Z,30.025767206001547,1973,1973,14,1959,0,65.71022770088076
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,4,39,2026-08-24T20:09:53.180495Z,30.009688293990166,1994,1994,8,1986,0,66.44520864281435
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d3-inject-cultivate-p1e-3--symft-single,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,0,2026-08-24T21:56:50.479395Z,30.000001915910616,2947796,2947796,2024068,923728,0,98259.86039142968
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d3-inject-cultivate-p1e-3--symft-single,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,1,2026-08-24T21:57:25.636810Z,30.000002995141585,2950618,2950618,2027837,922781,4,98353.92351386911
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d3-inject-cultivate-p1e-3--symft-single,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,2,2026-08-24T21:58:00.874765Z,30.00000076840479,2957587,2957587,2032376,925211,2,98586.2308081956
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d3-inject-cultivate-p1e-3--symft-single,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,3,2026-08-24T21:58:36.001868Z,30.000001183148925,2949902,2949902,2025106,924796,2,98330.06278869639
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d3-inject-cultivate-p1e-3--symft-single,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,4,2026-08-24T21:59:11.223756Z,30.000006367120477,2943864,2943864,2021276,922588,0,98128.77917340802
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d5-inject-cultivate-p1e-3--symft-single,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,5,2026-08-24T21:59:47.053152Z,30.00001559318389,650595,650595,93852,556743,0,21686.48872795311
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d5-inject-cultivate-p1e-3--symft-single,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,6,2026-08-24T22:00:18.250012Z,30.000012264071756,650813,650813,93446,557367,0,21693.75779820659
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d5-inject-cultivate-p1e-3--symft-single,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,7,2026-08-24T22:00:49.473318Z,30.00001668087998,651735,651735,93964,557771,0,21724.48792054748
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d5-inject-cultivate-p1e-3--symft-single,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,8,2026-08-24T22:01:20.657079Z,30.00003674438767,650794,650794,93196,557598,0,21693.106763335843
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,msc-d5-inject-cultivate-p1e-3--symft-single,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,9,2026-08-24T22:01:51.880564Z,30.00002713984395,650358,650358,93656,556702,0,21678.580388223705
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,distillation-color-code-85q-p5e-2--symft-single,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,10,2026-08-24T22:02:23.205558Z,30.000005235035133,3003352,3003352,240268,2763084,139091,100111.71586372168
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,distillation-color-code-85q-p5e-2--symft-single,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,11,2026-08-24T22:02:58.544261Z,30.000001141675966,3020013,3020013,240060,2779953,139133,100667.09616902652
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,distillation-color-code-85q-p5e-2--symft-single,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,12,2026-08-24T22:03:33.988486Z,30.000000018173978,3015961,3015961,240171,2775790,139566,100532.0332724311
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,distillation-color-code-85q-p5e-2--symft-single,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,13,2026-08-24T22:04:09.387196Z,30.0000089781297,3016295,3016295,240930,2775365,139316,100543.13657702265
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,distillation-color-code-85q-p5e-2--symft-single,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,14,2026-08-24T22:04:44.820839Z,30.000008851271105,3021209,3021209,241385,2779824,139642,100706.93695385329
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,surface-code-d7-r7-p1e-3--symft-single,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,15,2026-08-24T22:05:20.460064Z,30.00002351791227,1021147,1021147,89797,931350,0,34038.20664974808
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,2,1,surface-code-d7-r7-p1e-3--symft-single,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,16,2026-08-24T22:05:52.238540Z,30.00002003974805,1022221,1022221,90183,932038,0,34074.010572180436
